id,episode_id,index,text
Recap:Episode:Stickbird_3,Episode:Stickbird,3,"Bluey finally wins the throwing game, while Bandit tries unsuccessfully to cheer Bingo up with a new stick. Bluey wants to race Bingo, but she's too unhappy. However, Bluey encourages Bingo to let go of her bad mood by miming gathering it up, pretending to hold it in her hands, and then throwing the imaginary bundle of emotions into the sea the way the girls threw the sticks. This works, and the girls run off happily. Bandit then ""throws away"" his own bad mood."
Recap:Episode:Show_And_Tell_0,Episode:Show_And_Tell,0,"Bluey and Bingo are ignoring their breakfast, while Bandit splits his attention between telling the kids to eat, cooking his own breakfast, and talking on the phone.  He negotiates the purchase of a second-hand surfboard.  Chilli arrives, and invites Bingo to practice her Show and Tell speech.  She shows off a crab claw, but has nothing to say about it.  Chilli has some suggestions, but Bingo tunes her out."
Recap:Episode:Show_And_Tell_1,Episode:Show_And_Tell,1,"They sit down to eat.  Bluey notices that Bandit has different tomato sauce than the kids - he's making them eat low-sugar sauce while he keeps the good stuff for the grownups.  Bluey and Bingo get a taste, and this injustice is the last straw for Bluey - she declares that she's going to count how many times Bandit bosses them around."
Recap:Episode:Show_And_Tell_2,Episode:Show_And_Tell,2,"Bandit takes the kids with him to pick up the surfboard, and he rapidly runs up Bluey's count as he tells them to get in the car, pay attention, buckle up, etc.  When Bluey gets to nine, Bandit gets annoyed and decides to flip the script - he's not going to let Sat Nav boss him around.  He argues with Sat Nav and takes wrong turns on purpose, as the kids try to convince him to follow directions."
Recap:Episode:Show_And_Tell_3,Episode:Show_And_Tell,3,"They end up at a cemetery, and Bandit lets Bluey talk him into being bossed around because it's for a good reason."
Recap:Episode:Show_And_Tell_4,Episode:Show_And_Tell,4,"They arrive at the sellers house.  While Bandit and Bluey load up the surfboard, the seller tells Bingo what species of crab the claw came from, and shows her how to pull the tendon to make the claw move."
Recap:Episode:Show_And_Tell_5,Episode:Show_And_Tell,5,"At Bingo's Kindy, she presents the crab claw much more confidently. She demonstrates how to make it click which is very popular with the rest of the class."
Recap:Episode:Dragon_0,Episode:Dragon,0,"In the Heeler house, Bluey is in the dining room, drawing herself as a fairy with markers. Soon, Bandit joins in with a barbarian version of himself - and a horse he names Doug (though Bluey says that he does look more like a donkey); Chilli and a horse enters with a very detailed drawing of herself (Chilli downplays it); and a crayon rendition of Bingo enters with a motorbike - while not a very old-timey, elf-y addition, still a very good addition to the group nonetheless. Either way, their ""mission"" is to find the dragon that roams the ""land""."
Recap:Episode:Dragon_1,Episode:Dragon,1,"Clan Heeler traverse their way through the land. Bandit is immediately inconvenienced by his furry jocks, which start to itch; in comes Humpty Dumpty! Humpty was initially going to be the dragon, though she, after Chilli voices her concern that the story is already over before it began, decided to change it to Humpty Dumpty, who, despite Bandit's claims of the character being friendly, eats him and Doug in one fell sweep. The Heelers attack, and with a little help from Bluey drawing her a jump, Bingo rams Humpty, granting him his great fall. Bandit and Doug are now freed from the yolky prison, and celebrate by making scrambled eggs."
Recap:Episode:Dragon_2,Episode:Dragon,2,"The Heelers soon reach the forest - initially blank, Chilli helps fill the scenery in. Within the forest lies a wise, old talking tree initially drawn by Bandit, but finished by Bingo. Bingo has added a cherry on top; the tree is now hungry for some Heelers! The tree grabs the others, and Bandit, taking on an impression of Tony Montoya, draws in an axe, but before he could attack, the tree tosses the Heelers away! They land in a rocky clearing deeper within the forest, where they decide to lay down for the night."
Recap:Episode:Dragon_3,Episode:Dragon,3,"Bluey is downcast while the parents cook the dinner and Bingo sleeps in. Chilli requests Bluey cast a memory spell on Bandit, and soon we see Bandit as a six-year-old drawing cars - his passion! But Bucky Dunstan - part-time tough critic as a kid and full-time real-estate as an adult - slams the drawing, causing Bandit to lose faith in his drawing abilities. Meanwhile, Chilli, as a seven-year-old, draws a horse - her passion! However, she just couldn't make them look accurate. However, her mum tells her that while it may not be as good as pictured, it's pretty good for a seven-year-old. She leaves the scene with wise words:"
Recap:Episode:Dragon_4,Episode:Dragon,4,"""Keep practising. You'll get better. Just don't ever give up, Chilli."""
Recap:Episode:Dragon_5,Episode:Dragon,5,And Chilli never gave up. Bluey says that Chilli's mum sounded nice - and she says that she was.
Recap:Episode:Dragon_6,Episode:Dragon,6,"The following day, the Heelers continue on through a plethora of different weather conditions to finally find the dragon's cave! Inside, they find the fruits of their labour - treasure! The Heelers go through it, and Bingo tosses away a golden cup. However... The dragon is nearby. And it's much improved from the last dragon - while it's alright, it's pretty good for a seven-year-old."
Recap:Episode:Dragon_7,Episode:Dragon,7,"The dragon sets fire to Bandit's furry and itchy jocks as the others attack. Bluey flies up and battles hard with magic - eventually she gets the upper hand, turning the dragon into a handbag! Soon, the cave caves in on itself, and soon the Heelers are trapped! Until Bandit emerges with another version of the red car he's drawn before, now with a bullbar! They pile through the boulders as they escape the collapsing cave, all safe and sound - and to the victor go the spoils. As Bandit tries to fit Doug into the boot, Chilli's horse, after a tearful goodbye with her owner, decides to stay behind, as it sprouts wings and turns into a majestic pegasus! Clan Heeler watches on as it flies away."
Recap:Episode:Wild_Girls_0,Episode:Wild_Girls,0,"Soon, the girls and Winton are in the forest, the wild girls chasing Winton the pig. Winton manages to get away, though Indy tells Chloe they can instead dance for food, which they do. Some time later, the girls have finished their shelter as Chloe and Indy return with the food. They dance the afternoon away to celebrate. In the evening (in-game time), the girls head to sleep; the following day, the girls head out to fetch some food, but Chloe isn't fully embracing the game due to its stale-for-her nature. Just then, Winton arrives at the scene and the girls give chase."
Recap:Episode:Wild_Girls_1,Episode:Wild_Girls,1,"However, Winton manages to escape and the girls are led out of the forest into an interesting scene: they have stumbled across a civilisation's farmland - this is Bluey's game of Farmers; in it, you plant seeds and they grow into food. She hands Indy potatoes and extends a welcome to the wild girls to join in. Chloe, however, accepts and joins in, and Indy, bewildered, tells Coco about the new game, though she declines. Indy is disappointed by this turn of events, but she decides to back-and-forth between Chloe and Coco - Chloe says that Wild Girls can have farmers, but Coco says otherwise, for they're separate games. Coco has Indy make a promise to stay away from the farmers, for they're ""dangerous""."
